ID;Name;Longitude_WGS84;Latitude_WGS84;NameOfStation;Line;ModeOnEvenDays;ModeOnOddDays;FullFeaturedBPAAmount;LittleFunctionalBPAAmount;BPAAmount;RepairOfEscalators;global_id;geoData
613;Алтуфьево, вход-выход 4 в северный вестибюль;37.5878484;55.898762;Алтуфьево;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 06:03:15; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:41:05; последний поезд по 2 пути в 01:03:00";1;5;6;;1774335;{type=Point, coordinates=[37.5878484, 55.898762]}
505;Аннино, вход-выход 2 в северный вестибюль;37.5966171;55.5838306;Аннино;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:46:10, по 2 пути в 05:46:30; последний поезд по 1 пути в 01:05:40, по 2 пути в 01:58:10";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:58:00, по 2 пути в 05:50:30; последний поезд по 1 пути в 01:05:40, по 2 пути в 01:58:10";2;3;5;;1774336;{type=Point, coordinates=[37.5966171, 55.5838306]}
856;Александровский сад, вход-выход 1 в восточный вестибюль;37.610305;55.7519886;Александровский сад;Филёвская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в сторону станции метро «Кунцевская» в 05:44:30, в сторону станции «Международная» по 1 пути в 05:56:30; последний поезд по 2 пути в сторону станции метро «Кунцевская» в 01:03:00, в сторону станции «Международная» по 2 пути в 01:07:30";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в сторону станции метро «Кунцевская» в 05:53:30, в сторону станции «Международная» по 1 пути в 05:56:00; последний поезд по 2 пути в сторону станции метро «Кунцевская» в 01:03:00, в сторону станции «Международная» по 1 пути в 01:08:00";2;4;6;;1774337;{type=Point, coordinates=[37.610305, 55.7519886]}
860;Александровский сад, вход-выход 5 в восточный вестибюль (в Александровский сад);37.6123922;55.7518779;Александровский сад;Филёвская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в сторону станции метро «Кунцевская» в 05:44:30, в сторону станции «Международная» по 1 пути в 05:56:30; последний поезд по 2 пути в сторону станции метро «Кунцевская» в 01:03:00, в сторону станции «Международная» по 2 пути в 01:07:30";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в сторону станции метро «Кунцевская» в 05:53:30, в сторону станции «Международная» по 1 пути в 05:56:00; последний поезд по 2 пути в сторону станции метро «Кунцевская» в 01:03:00, в сторону станции «Международная» по 1 пути в 01:08:00";2;4;6;;1774338;{type=Point, coordinates=[37.6123922, 55.7518779]}
859;Александровский сад, вход-выход 3 в восточный вестибюль;37.6106381;55.7525264;Александровский сад;Филёвская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в сторону станции метро «Кунцевская» в 05:44:30, в сторону станции «Международная» по 1 пути в 05:56:30; последний поезд по 2 пути в сторону станции метро «Кунцевская» в 01:03:00, в сторону станции «Международная» по 2 пути в 01:07:30";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в сторону станции метро «Кунцевская» в 05:53:30, в сторону станции «Международная» по 1 пути в 05:56:00; последний поезд по 2 пути в сторону станции метро «Кунцевская» в 01:03:00, в сторону станции «Международная» по 1 пути в 01:08:00";2;4;6;;1774339;{type=Point, coordinates=[37.6106381, 55.7525264]}
346;Алексеевская, вход-выход 1 в вестибюль;37.6385402;55.8079292;Алексеевская;Калужско-Рижская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:55:15, по 2 пути в 05:38:10; последний поезд по 1 пути в 01:47:05, по 2 пути в 01:16:40";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:25, по 2 пути в 05:38:55; последний поезд по 1 пути в 01:47:05, по 2 пути в 01:16:40";3;0;3;;1774340;{type=Point, coordinates=[37.6385402, 55.8079292]}
504;Аннино, вход-выход 1 в южный вестибюль;37.5962094;55.5814637;Аннино;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:46:10, по 2 пути в 05:46:30; последний поезд по 1 пути в 01:05:40, по 2 пути в 01:58:10";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:58:00, по 2 пути в 05:50:30; последний поезд по 1 пути в 01:05:40, по 2 пути в 01:58:10";0;1;1;;1774341;{type=Point, coordinates=[37.5962094, 55.5814637]}
62;Арбатская (Арбатско-Покровская линия), вход-выход 7 в вестибюль;37.603279;55.752386;Арбатская;Арбатско-Покровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:47:00, по 2 пути в 05:44:00; последний поезд по 1 пути в 01:27:00; по 2 пути в 01:42:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:47:00, по 2 пути в 05:44:00; последний поезд по 1 пути в 01:27:00, по 2 пути в 01:42:00";1;5;6;16.06.2020-26.10.2020;1774342;{type=Point, coordinates=[37.603279, 55.752386]}
861;Арбатская, вход-выход 1 в вестибюль;37.6016349;55.7521203;Арбатская;Филёвская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в сторону станции «Международная» в 05:57:00, в сторону станции «Кунцевская» в 05:46:25, по 2 пути в 05:40:00; последний поезд по 1 пути в сторону станции метро «Международная» в 01:12:10, в сторону станции метро «Кунцевская» в 01:04:40, по 2 пути в 01:25:20";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в сторону станции метро «Международная» в 05:57:00, в сторону станции метро «Кунцевская» в 05:54:00, по 2 пути в 05:46:00; последний поезд по 1 пути в сторону станции метро «Международная» в 01:11:40, в сторону станции метро «Кунцевская» в 01:04:40, по 2 пути в 01:25:20";;4;4;;1774343;{type=Point, coordinates=[37.6016349, 55.7521203]}
123;Аэропорт, вход-выход 2 в северный вестибюль;37.53066;55.80040;Аэропорт;Замоскворецкая линия;"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:01:00, по 2 пути в 05:30:35; последний поезд по 1 пути в 01:51:35, по 2 пути в 01:18:15";"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:01:00, по 2 пути в 05:30:35; последний поезд по 1 пути в 01:51:35, по 2 пути в 01:18:15";6;0;4;;1774344;{type=Point, coordinates=[37.53066, 55.8004]}
